1504814028400005394506; ../../ALL_tsp/rd100.tsp; OpenMP; 1; 40.882080; 40.350586; 0.488281; 0.411133; 101; 8262.110329; 7910.396210;
15048140284000053205960; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 1; 40.713867; 40.117188; 0.513672; 0.412109; 101; 8262.110329; 7910.396210;
15048140284000053312624; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 1; 41.021973; 40.418213; 0.516602; 0.416016; 101; 8262.110329; 7910.396210;
15048140284000053402861; ../../ALL_tsp/rd100.tsp; OpenMP; 2; 21.076172; 20.307617; 0.732178; 0.450684; 101; 8262.110329; 7910.396210;
15048140286000053503108; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 2; 30.723877; 29.976807; 0.591553; 0.443848; 101; 8262.110329; 7910.396210;
15048140284000053594844; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 2; 23.031006; 22.041260; 0.781006; 0.453125; 101; 8262.110329; 7910.396210;
15048140285000053679676; ../../ALL_tsp/rd100.tsp; OpenMP; 4; 11.240967; 10.440674; 0.770752; 0.458252; 101; 8262.110329; 7910.396210;
15048140287000053767580; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 4; 18.698975; 17.834717; 0.608398; 0.461914; 101; 8262.110329; 7910.396210;
15048140285000053849221; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 4; 12.618896; 11.299805; 1.021729; 0.460205; 101; 8262.110329; 7910.396210;
15048140289000053927651; ../../ALL_tsp/rd100.tsp; OpenMP; 8; 6.675781; 5.570801; 1.032471; 0.464355; 101; 8262.110329; 7910.396210;
1504814029130000539965; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 8; 11.139160; 10.251221; 0.600830; 0.470947; 101; 8262.110329; 7910.396210;
1504814029700009390893; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 8; 8.093994; 6.476318; 1.392822; 0.439941; 96; 8390.016378; 7910.396210;
1504814029191000093352052; ../../ALL_tsp/rd100.tsp; OpenMP; 16; 129.281982; 1.324707; 127.929932; 0.226807; 96; 8390.016378; 7910.396210;
150481402936000093423886; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 16; 10.358887; 2.503906; 7.668213; 0.215820; 96; 8390.016378; 7910.396210;
1504814029135000093574430; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 16; 67.832031; 36.041748; 31.531250; 0.303223; 96; 8390.016378; 7910.396210;
15048140294000093665252; ../../ALL_tsp/rd100.tsp; OpenMP; 1; 35.425049; 35.012451; 0.384521; 0.329590; 96; 8390.016378; 7910.396210;
15048140294000093757928; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 1; 38.893066; 38.337891; 0.486572; 0.396484; 96; 8390.016378; 7910.396210;
15048140294000093861552; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 1; 39.290039; 38.737305; 0.480225; 0.378906; 96; 8390.016378; 7910.396210;
15048140294000093947095; ../../ALL_tsp/rd100.tsp; OpenMP; 2; 19.997070; 19.306396; 0.658447; 0.419189; 96; 8390.016378; 7910.396210;
1504814030600003647037; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 2; 30.723145; 29.985352; 0.567139; 0.424805; 101; 8511.244372; 7910.396210;
15048140305000036135491; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 2; 22.740967; 21.772461; 0.769287; 0.453857; 101; 8511.244372; 7910.396210;
15048140305000036213463; ../../ALL_tsp/rd100.tsp; OpenMP; 4; 11.588867; 10.747803; 0.811035; 0.461426; 101; 8511.244372; 7910.396210;
15048140307000036298805; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 4; 18.600830; 17.807373; 0.590576; 0.444824; 101; 8511.244372; 7910.396210;
15048140305000036379581; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 4; 12.274170; 11.102783; 0.946533; 0.449219; 101; 8511.244372; 7910.396210;
15048140306000036453880; ../../ALL_tsp/rd100.tsp; OpenMP; 8; 6.703857; 5.618896; 1.049072; 0.465576; 101; 8511.244372; 7910.396210;
150481403017000036550176; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 8; 15.324951; 10.329102; 4.688477; 0.464600; 101; 8511.244372; 7910.396210;
15048140307000036627793; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 8; 8.190918; 6.441895; 1.430176; 0.457275; 101; 8511.244372; 7910.396210;
150481403067000036743613; ../../ALL_tsp/rd100.tsp; OpenMP; 16; 33.862061; 2.920654; 30.900391; 0.452881; 101; 8511.244372; 7910.396210;
150481403098000036897423; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 16; 47.661133; 5.761475; 41.601562; 0.474121; 101; 8511.244372; 7910.396210;
15048140314700003641730; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 16; 6.835938; 4.148926; 2.343018; 0.459961; 101; 8511.244372; 7910.396210;
15048140314000078173454; ../../ALL_tsp/rd100.tsp; OpenMP; 1; 44.194824; 43.560303; 0.598389; 0.503906; 110; 8583.284386; 7910.396210;
15048140315000078288327; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 1; 44.393799; 43.714111; 0.585693; 0.476074; 110; 8583.284386; 7910.396210;
15048140315000078416820; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 1; 44.808105; 44.152588; 0.562744; 0.457764; 110; 8583.284386; 7910.396210;
15048140315000078508036; ../../ALL_tsp/rd100.tsp; OpenMP; 2; 22.933838; 22.118896; 0.778076; 0.504395; 110; 8583.284386; 7910.396210;
15048140317000078608924; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 2; 33.794922; 32.950195; 0.658691; 0.500732; 110; 8583.284386; 7910.396210;
15048140315000078700960; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 2; 24.670898; 23.596191; 0.848877; 0.514404; 110; 8583.284386; 7910.396210;
15048140315000078782608; ../../ALL_tsp/rd100.tsp; OpenMP; 4; 12.309814; 11.364502; 0.917969; 0.525391; 110; 8583.284386; 7910.396210;
15048140318000078872133; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 4; 20.282959; 19.374023; 0.656982; 0.509277; 110; 8583.284386; 7910.396210;
15048140316000078961639; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 4; 13.944824; 12.526855; 1.108398; 0.507568; 110; 8583.284386; 7910.396210;
1504814032600003638174; ../../ALL_tsp/rd100.tsp; OpenMP; 8; 6.866211; 5.634033; 1.182129; 0.464600; 102; 8593.867005; 7910.396210;
150481403210000036118214; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 8; 11.253174; 10.285400; 0.631104; 0.475098; 102; 8593.867005; 7910.396210;
15048140327000036197169; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 8; 8.384033; 6.666992; 1.430420; 0.473389; 102; 8593.867005; 7910.396210;
1504814032111000036345531; ../../ALL_tsp/rd100.tsp; OpenMP; 16; 58.738037; 2.948242; 55.736816; 0.460938; 102; 8593.867005; 7910.396210;
1504814032208000036620503; ../../ALL_tsp/rd100.tsp; OpenMPStatic; 16; 180.783936; 3.013428; 177.539795; 0.293213; 102; 8593.867005; 7910.396210;
150481403225000036681392; ../../ALL_tsp/rd100.tsp; OpenMPDynamic; 16; 6.947998; 5.486816; 1.274170; 0.217041; 102; 8593.867005; 7910.396210;
15048140323000036755722; ../../ALL_tsp/rd100.tsp; OpenMP; 1; 30.780029; 30.392822; 0.360352; 0.312500; 102; 8593.867005; 7910.396210;
