../../ALL_tsp/att48.tsp; MPI; 1 ; 4.061035; 3.913086; 0.053711; 44; 33966.140476; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 1 ;3.854980; 3.743408; 0.025635; 40; 34347.504114; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 2 ; 2.597900; 1.993652; 0.503418; 44; 34053.018498; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 2 ;2.638184; 2.413574; 0.057129; 48; 34601.683658; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 4 ; 1.959961; 1.049072; 0.808350; 44; 34053.018498; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 4 ;2.574951; 1.358154; 0.054199; 48; 34601.683658; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 8 ; 2.146973; 0.633789; 1.396729; 49; 35794.826463; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 8 ;3.754150; 0.777588; 0.075684; 43; 35474.555555; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 16 ; 1.827148; 0.360352; 1.345459; 47; 34076.624897; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 16 ;93.141846; 0.499756; 0.108643; 41; 36108.323707; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 1 ; 4.794922; 4.631592; 0.055176; 52; 35049.277331; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 1 ;4.072998; 3.949951; 0.023926; 42; 35513.271164; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 2 ; 3.061035; 2.363525; 0.576416; 52; 35049.277331; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 2 ;2.358154; 2.113037; 0.077393; 42; 35513.271164; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 4 ; 2.280029; 1.233154; 0.931885; 52; 35049.277331; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 4 ;2.267090; 1.240967; 0.053467; 42; 35513.271164; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 8 ; 1.895996; 0.573730; 1.209717; 44; 35051.359520; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 8 ;1.414062; 0.789307; 0.058350; 44; 34193.275251; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 16 ; 1.788086; 0.342773; 1.333740; 46; 35358.049594; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 16 ;3.134033; 0.565186; 2.091797; 46; 35530.348338; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 1 ; 4.055908; 3.908203; 0.057129; 44; 34801.991894; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 1 ;4.362061; 4.220947; 0.026855; 45; 34274.414385; 33523.708507
../../ALL_tsp/att48.tsp; MPI; 2 ; 2.619141; 2.004639; 0.518311; 44; 34801.991894; 33523.708507
../../ALL_tsp/att48.tsp; OpenMP; 2 ;2.498047; 2.272705; 0.063721; 45; 34274.414385; 33523.708507
