../../ALL_tsp/rl5915.tsp; MPI; 16 ; 310657.984131; 309269.760986; 594.157471; 9042; 635192.702536; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 32 ; 157402.060059; 155334.176025; 1270.063232; 9055; 635470.197733; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 64 ; 80207.708984; 77660.214111; 1754.977295; 9032; 637072.445746; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 96 ; 56638.026123; 51863.877930; 3976.930664; 9004; 640902.181824; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 16 ; 311635.190918; 308445.585693; 2399.414307; 9057; 647466.364219; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 32 ; 156190.750000; 153519.801025; 1875.322754; 9003; 638163.896510; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 64 ; 80011.003174; 77096.380127; 2125.760742; 8987; 642242.140392; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 96 ; 56584.457031; 51823.601074; 3962.914307; 9002; 643785.666336; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 16 ; 307881.357910; 304497.632324; 2603.301758; 8944; 652301.455069; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 32 ; 156243.345947; 153663.681885; 1789.371094; 8966; 639811.492077; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 64 ; 79579.706055; 76989.210938; 1802.147461; 8966; 650676.722895; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 96 ; 54893.080078; 52232.634766; 1858.020264; 8997; 647258.561885; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 16 ; 309728.445068; 308269.163330; 670.470947; 8973; 643227.828424; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 32 ; 154937.557861; 153275.073730; 878.751221; 8927; 641520.327529; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 64 ; 80312.019775; 78157.616211; 1361.571045; 9033; 636116.128858; 0.000000
../../ALL_tsp/rl5915.tsp; MPI; 96 ; 54826.527832; 52088.041992; 1940.237305; 9048; 651954.308859; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 16 ; 2609559.451904; 2594591.565186; 11627.394043; 18053; 1051994.205728; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 32 ; 1321347.948975; 1300172.785645; 17815.066406; 18066; 1046855.366264; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 64 ; 660770.333008; 650234.112793; 7195.087646; 18024; 1051713.329622; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 96 ; 446553.393066; 434239.514160; 8991.478760; 18055; 1045637.016257; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 16 ; 2626105.246094; 2620740.078369; 1994.970947; 18126; 1046907.098683; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 32 ; 1309564.437988; 1297506.427490; 8716.833008; 18031; 1052666.785763; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 64 ; 663755.785156; 653589.660645; 6810.520996; 18121; 1052086.220052; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 96 ; 448257.498779; 436920.951904; 7965.556152; 18100; 1044751.614505; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 16 ; 2623163.347900; 2597566.379395; 22242.116211; 18111; 1059578.810400; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 32 ; 1326360.694092; 1300982.792725; 22026.069824; 18109; 1047551.433829; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 64 ; 660617.387939; 649864.228027; 7430.801758; 18046; 1052181.328937; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 96 ; 445643.948975; 435187.015625; 7103.247803; 18074; 1049310.662598; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 16 ; 2620352.279785; 2587944.099854; 29067.589111; 18048; 1053050.786424; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 32 ; 1305323.599121; 1292239.250000; 9754.652344; 17985; 1055318.988248; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 64 ; 657328.132080; 646415.965088; 7600.926025; 17943; 1057126.678587; 0.000000
../../ALL_tsp/rl11849.tsp; MPI; 96 ; 470158.568115; 435138.457520; 31657.934814; 18046; 1051751.455074; 0.000000
